"borough","year","month","day","julian","measles","pertussis","popsize","birthrate","dpopdt","exit.rate"
"Lambeth",1945,"Jul",29,576,5,2,175595.719173337,3331.34981521174,31843.6235242148,-0.162374537621031
"Lambeth",1945,"Aug",5,583,3,1,176213.836432693,3354.98492783952,32655.0064377103,-0.166275373733562
"Lambeth",1945,"Aug",12,590,1,1,176847.140374371,3379.40873168940,33428.4623008479,-0.169915405505269
"Lambeth",1945,"Aug",19,597,3,13,177494.904128139,3404.58847493146,34163.9911136276,-0.173297384450485
"Lambeth",1945,"Aug",26,604,0,5,178156.400823763,3430.49140573575,34861.5928760494,-0.176424205501356
"Lambeth",1945,"Sep",2,611,3,1,178830.903591012,3457.08477227231,35521.2675881132,-0.17929889170147
"Lambeth",1945,"Sep",9,618,1,4,179517.685559652,3484.3358227112,36143.0152498193,-0.181924579326508
"Lambeth",1945,"Sep",16,625,9,6,180216.019859451,3512.21180522249,36726.8358611674,-0.184304503461172
"Lambeth",1945,"Sep",23,632,7,8,180925.179620167,3540.67996797588,37272.7294221513,-0.186441984056571
"Lambeth",1945,"Sep",30,639,3,0,181644.437971585,3569.70755914209,37780.6959327841,-0.188340412487575
"Lambeth",1945,"Oct",7,646,1,3,182373.068043463,3599.26182689087,38250.735393059,-0.190003238624630
"Lambeth",1945,"Oct",14,653,4,11,183110.342965569,3629.31001939225,38682.8478029759,-0.191433958431146
"Lambeth",1945,"Oct",21,660,1,9,183855.53586767,3659.81938481629,39077.033162535,-0.192636102092733
"Lambeth",1945,"Oct",28,667,3,8,184607.919879533,3690.75717133305,39433.2914717362,-0.193613222681492
"Lambeth",1945,"Nov",4,674,2,6,185366.768130926,3722.09062711258,39751.6227305794,-0.194368885355000
"Lambeth",1945,"Nov",11,681,3,9,186131.353751615,3753.78700032494,40032.0269390648,-0.194906657086649
"Lambeth",1945,"Nov",18,688,3,11,186900.949871369,3785.81353914018,40274.5040971923,-0.195230096921202
"Lambeth",1945,"Nov",25,695,3,7,187674.829619945,3818.13749172797,40479.0542049597,-0.195342746746981
"Lambeth",1945,"Dec",2,702,0,7,188452.266127128,3850.72610625912,40645.6772623718,-0.195248122573868
"Lambeth",1945,"Dec",9,709,3,14,189232.532522677,3883.54663090333,40774.3732694261,-0.194949706304342
"Lambeth",1945,"Dec",16,716,1,16,190014.901936360,3916.56631383063,40865.1422261224,-0.194450937983099
"Lambeth",1945,"Dec",23,723,3,1,190798.647497943,3949.75240321110,40917.9841324609,-0.193755208509266
"Lambeth",1945,"Dec",30,730,2,4,191583.042337193,3983.07214721476,40932.8989884414,-0.192865852793974
"Lambeth",1946,"Jan",6,737,2,6,192367.359583879,4016.49279401169,40909.8867940641,-0.191786143344998
"Lambeth",1946,"Jan",13,744,8,12,193150.872367766,4049.98159177194,40848.9475493289,-0.190519284259252
"Lambeth",1946,"Jan",20,751,9,5,193932.853818623,4083.50578866557,40750.0812542357,-0.189068405603224
"Lambeth",1946,"Jan",27,758,12,4,194712.577066208,4117.03263286222,40613.2879087866,-0.187436558160876
"Lambeth",1946,"Feb",3,765,14,9,195489.315240306,4150.52937253275,40438.5675129781,-0.185626708527973
"Lambeth",1946,"Feb",10,772,15,7,196262.341470675,4183.96325584682,40225.9200668117,-0.18364173453189
"Lambeth",1946,"Feb",17,779,12,9,197030.928887083,4217.30153097448,39975.3455702874,-0.181484420955076
"Lambeth",1946,"Feb",24,786,21,12,197794.350619296,4250.51144608579,39686.8440234052,-0.179157455540908
"Lambeth",1946,"Mar",3,793,26,4,198551.879797083,4283.5602493508,39360.4154261652,-0.176663425260251
"Lambeth",1946,"Mar",10,800,22,8,199302.78955021,4316.41518893956,38996.0597785672,-0.174004812817188
"Lambeth",1946,"Mar",17,807,36,7,200046.353008445,4349.04351302213,38593.7770806113,-0.171183993372494
"Lambeth",1946,"Mar",24,814,45,10,200781.843301554,4381.41246976857,38153.5673322976,-0.168203231463547
"Lambeth",1946,"Mar",31,821,40,9,201508.533559297,4413.48930734855,37675.4305336318,-0.165064678099577
"Lambeth",1946,"Apr",7,828,87,5,202225.696911459,4445.24127393289,37159.3666846027,-0.16177036801111
"Lambeth",1946,"Apr",14,835,91,9,202932.606487796,4476.63561769126,36605.3757852157,-0.158322217033449
"Lambeth",1946,"Apr",21,842,108,8,203628.535418078,4507.6395867937,36013.4578354709,-0.154722019602956
"Lambeth",1946,"Apr",28,849,117,16,204312.756832071,4538.22042941029,35383.6128353680,-0.150971446346398
"Lambeth",1946,"May",5,856,92,14,204984.543859543,4568.34539371107,34715.8407849074,-0.147072041743077
"Lambeth",1946,"May",12,863,9,13,205643.169630260,4597.9817278661,34010.1416840888,-0.143025221839873
"Lambeth",1946,"May",19,870,151,6,206287.907273991,4627.09668004543,33266.5155329123,-0.138832271999483
"Lambeth",1946,"May",26,877,111,14,206918.029920501,4655.65749841912,32484.9623313779,-0.134494344662236
"Lambeth",1946,"Jun",2,884,83,15,207532.810699552,4683.63143115688,31665.4820794956,-0.130012457102027
"Lambeth",1946,"Jun",9,891,88,18,208131.522740926,4710.98572642946,30808.0747772458,-0.125387489156561
"Lambeth",1946,"Jun",16,898,63,8,208713.439174381,4737.68763240655,29912.7404246382,-0.120620180913208
"Lambeth",1946,"Jun",23,905,65,10,209277.833129686,4763.70439725822,28979.4790216728,-0.115711130329835
"Lambeth",1946,"Jun",30,912,54,12,209823.977736607,4789.00326915451,28008.2905683493,-0.110660790771692
"Lambeth",1946,"Jul",7,919,35,14,210351.257415712,4813.55502540414,27019.9319827490,-0.105568073279728
"Lambeth",1946,"Jul",14,926,19,12,210859.782749236,4837.35347060296,26051.8202172478,-0.100609355041753
"Lambeth",1946,"Jul",21,933,18,20,211349.955571948,4860.40164524574,25104.7163901636,-0.0957857534918021
"Lambeth",1946,"Jul",28,940,22,8,211822.178500047,4882.70261460707,24178.6205015074,-0.0910948892299115
"Lambeth",1946,"Aug",4,947,9,5,212276.854149750,4904.25944396231,23273.5325512572,-0.0865345078759095
"Lambeth",1946,"Aug",11,954,14,9,212714.385137257,4925.07519858604,22389.4525394239,-0.082102474308772
"Lambeth",1946,"Aug",18,961,10,11,213135.174078772,4945.15294375311,21526.3804660079,-0.0777967672108712
"Lambeth",1946,"Aug",25,968,5,7,213539.623590501,4964.49574473837,20684.3163310088,-0.0736154738963851
"Lambeth",1946,"Sep",1,975,5,6,213928.136288649,4983.10666681664,19863.2601344269,-0.0695567854035468
"Lambeth",1946,"Sep",8,982,3,13,214301.114789421,5000.98877526279,19063.2118762621,-0.0656189918322044
"Lambeth",1946,"Sep",15,989,0,2,214658.961709021,5018.14513535165,18284.1715565143,-0.0618004779094443
"Lambeth",1946,"Sep",22,996,2,1,215002.079663656,5034.57881235806,17526.1391751836,-0.0580997187672185
"Lambeth",1946,"Sep",29,1003,4,1,215330.871269527,5050.2928715567,16789.1147322786,-0.0545152759170726
"Lambeth",1946,"Oct",6,1010,3,5,215645.739142845,5065.29037822276,16073.0982277818,-0.0510457934078049
"Lambeth",1946,"Oct",13,1017,4,5,215947.085899813,5079.57439763092,15378.0896617021,-0.0476899941537024
"Lambeth",1946,"Oct",20,1024,2,4,216235.314156636,5093.14799505601,14704.0890340395,-0.0444466764203997
"Lambeth",1946,"Oct",27,1031,4,3,216510.826529518,5106.01423577288,14051.0963447939,-0.0413147104576846
"Lambeth",1946,"Nov",3,1038,1,2,216774.025634666,5118.17618505637,13419.1115939655,-0.0382930352684359
"Lambeth",1946,"Nov",10,1045,4,4,217025.314088283,5129.63690818132,12808.1347815540,-0.0353806555038516
"Lambeth",1946,"Nov",17,1052,4,0,217265.094506575,5140.39947042258,12218.1659075598,-0.0325766384757353
"Lambeth",1946,"Nov",24,1059,5,2,217493.769505748,5150.466937055,11649.2049719825,-0.0298801112771913
"Lambeth",1946,"Dec",1,1066,6,3,217711.741702003,5159.8423733533,11101.2519748287,-0.0272902580036674
"Lambeth",1946,"Dec",8,1073,4,6,217919.413711552,5168.52884459256,10574.3069160854,-0.024806317066584
"Lambeth",1946,"Dec",15,1080,3,3,218117.188150595,5176.52941604751,10068.3697957592,-0.0224275785929084
"Lambeth",1946,"Dec",22,1087,2,1,218305.46763534,5183.84715299298,9583.44061385004,-0.0201533819034079
"Lambeth",1946,"Dec",29,1094,4,3,218484.654781991,5190.48512070383,9119.51937035794,-0.0179831130638195
"Lambeth",1947,"Jan",5,1101,3,5,218655.152206752,5196.44638445490,8676.60606528295,-0.0159162025029136
"Lambeth",1947,"Jan",12,1108,11,4,218817.362525829,5201.73400952102,8254.70069862501,-0.0139521226920173
"Lambeth",1947,"Jan",19,1115,5,3,218971.688355428,5206.35106117705,7853.80327038418,-0.0120903858808901
"Lambeth",1947,"Jan",26,1122,15,7,219118.532311753,5210.30060469783,7473.9137805604,-0.0103305418851656
"Lambeth",1947,"Feb",2,1129,13,4,219258.297011007,5213.58570535817,7115.03222915787,-0.00867217592091506
"Lambeth",1947,"Feb",9,1136,16,5,219391.3850694,5216.20942843299,6777.15861616801,-0.00711490648204459
"Lambeth",1947,"Feb",16,1143,12,7,219518.199103134,5218.17483919709,6460.29294159524,-0.00565838325693705
"Lambeth",1947,"Feb",23,1150,23,1,219639.141728416,5219.48500292532,6164.43520543954,-0.00430228508032804
"Lambeth",1947,"Mar",2,1157,20,11,219754.615561449,5220.14298489252,5889.58540770094,-0.00304631791736464
"Lambeth",1947,"Mar",9,1164,11,10,219865.023218439,5220.15185037353,5635.74354837941,-0.00189021287662016
"Lambeth",1947,"Mar",16,1171,12,7,219970.767315591,5219.51466464319,5402.90962747495,-0.000833724249225528
"Lambeth",1947,"Mar",23,1178,19,10,220072.25046911,5218.23449297636,5191.08364498758,0.000123372428513396
"Lambeth",1947,"Mar",30,1185,16,15,220169.875295202,5216.31440064787,5000.26560091728,0.000981282291416667
"Lambeth",1947,"Apr",6,1192,28,16,220264.044410070,5213.75745293261,4830.45549526596,0.00174019304282388
"Lambeth",1947,"Apr",13,1199,17,13,220355.160429921,5210.56671510535,4681.65332802957,0.00240027683510500
"Lambeth",1947,"Apr",20,1206,24,15,220443.625970961,5206.74525244098,4553.85909921027,0.00296169213491669
"Lambeth",1947,"Apr",27,1213,13,12,220529.843649393,5202.29613021432,4447.07280880804,0.00342458557494362
"Lambeth",1947,"May",4,1220,25,21,220614.216081423,5197.22241370023,4361.29445682289,0.00378909379334292
"Lambeth",1947,"May",11,1227,21,9,220697.145883256,5191.52716817355,4296.52404325483,0.00405534526210936
"Lambeth",1947,"May",18,1234,21,9,220779.035671097,5185.21345890912,4252.76156810384,0.00422346210531686
"Lambeth",1947,"May",25,1241,29,15,220860.288061152,5178.28435118179,4230.00703136993,0.00429356190801171
"Lambeth",1947,"Jun",1,1248,23,23,220941.305669625,5170.7429102664,4228.26043305311,0.00426575951634229
"Lambeth",1947,"Jun",8,1255,23,20,221022.491112721,5162.5922014379,4247.52177315301,0.00414016882932612
"Lambeth",1947,"Jun",15,1262,34,22,221104.247006646,5153.83528997094,4287.79105167009,0.00391690458245614
"Lambeth",1947,"Jun",22,1269,31,11,221186.975967605,5144.47524114045,4349.06826860425,0.00359608412320213
"Lambeth",1947,"Jun",29,1276,36,21,221271.080611803,5134.51512022127,4431.3534239555,0.00317782917822596
"Lambeth",1947,"Jul",6,1283,32,17,221356.940605686,5123.95890528208,4529.20928571842,0.00268683519900612
"Lambeth",1947,"Jul",13,1290,47,16,221444.662978295,5112.82141815437,4624.59647641417,0.00220472661284258
"Lambeth",1947,"Jul",20,1297,36,25,221534.176047048,5101.12458866881,4716.08121901281,0.00173807660978789
"Lambeth",1947,"Jul",27,1304,40,23,221625.405021701,5088.89047025889,4803.66351351435,0.00128697771230972
"Lambeth",1947,"Aug",3,1311,26,15,221718.275112010,5076.14111635808,4887.34335991878,0.000851520950827892
"Lambeth",1947,"Aug",10,1318,35,21,221812.711527728,5062.89858040001,4967.12075822518,0.000431795912484726
"Lambeth",1947,"Aug",17,1325,17,21,221908.639478615,5049.18491581786,5042.99570843545,2.78907905386205e-05
"Lambeth",1947,"Aug",24,1332,17,15,222005.984174425,5035.02217604525,5114.96821054862,-0.000360107565571527
"Lambeth",1947,"Aug",31,1339,6,20,222104.670824914,5020.43241451567,5183.03826456468,-0.000732113599615346
"Lambeth",1947,"Sep",7,1346,4,17,222204.624639837,5005.43768466259,5247.20587048364,-0.00108804299736298
"Lambeth",1947,"Sep",14,1353,2,14,222305.770828951,4990.0600399195,5307.47102830549,-0.00142781263483359
"Lambeth",1947,"Sep",21,1360,5,13,222408.034602011,4974.32153371986,5363.83373803024,-0.00175134052601741
"Lambeth",1947,"Sep",28,1367,0,13,222511.341168774,4958.24421949715,5416.29399965789,-0.00205854577009315
"Lambeth",1947,"Oct",5,1374,6,11,222615.615738994,4941.85015068487,5464.85181318843,-0.00234934849816083
"Lambeth",1947,"Oct",12,1381,1,5,222720.783522428,4925.16138071668,5509.50717862136,-0.00262366981950669
"Lambeth",1947,"Oct",19,1388,4,6,222826.769728832,4908.19996302567,5550.26009595774,-0.00288143176743719
"Lambeth",1947,"Oct",26,1395,2,3,222933.499567962,4890.98795104551,5587.11056519701,-0.00312255724465173
"Lambeth",1947,"Nov",2,1402,6,6,223040.898249573,4873.54739820968,5620.05858633918,-0.00334696996823511
"Lambeth",1947,"Nov",9,1409,12,6,223148.890983421,4855.90035795166,5649.10415938425,-0.00355459441423583
"Lambeth",1947,"Nov",16,1416,4,11,223257.402979263,4838.06888370492,5674.24728433221,-0.00374535576186451
"Lambeth",1947,"Nov",23,1423,11,5,223366.359446853,4820.07502890295,5695.48796118307,-0.00391917983732196
"Lambeth",1947,"Nov",30,1430,16,11,223475.685595948,4801.94084697923,5712.82618993682,-0.00407599305726935
"Lambeth",1947,"Dec",7,1437,10,9,223585.306636304,4783.68839136722,5726.26197059347,-0.00421572237195125
"Lambeth",1947,"Dec",14,1444,10,8,223695.147777675,4765.33971550064,5735.79530315293,-0.00433829520798009
"Lambeth",1947,"Dec",21,1451,10,4,223805.134229820,4746.91687281252,5741.42618761541,-0.00444363941079947
"Lambeth",1947,"Dec",28,1458,22,13,223915.191202492,4728.44191673655,5743.1546239808,-0.0045316831868125
"Lambeth",1948,"Jan",4,1465,17,11,224025.243905449,4709.93690070623,5740.98061224908,-0.00460235504521091
"Lambeth",1948,"Jan",11,1472,31,9,224135.217548445,4691.42387815502,5734.90415242025,-0.00465558373948839
"Lambeth",1948,"Jan",18,1479,39,13,224245.037341238,4672.92490251640,5724.92524449432,-0.00469129820865145
"Lambeth",1948,"Jan",25,1486,80,14,224354.628493581,4654.46202722385,5711.04388847129,-0.00470942751812971
"Lambeth",1948,"Feb",1,1493,68,16,224463.916215232,4636.05730571085,5693.26008435115,-0.00470990080038779
"Lambeth",1948,"Feb",8,1500,64,12,224572.825715946,4617.73279141088,5671.57383213391,-0.00469264719523988
"Lambeth",1948,"Feb",15,1507,76,7,224681.282205478,4599.51053775763,5645.98513181989,-0.00465759578986746
"Lambeth",1948,"Feb",22,1514,113,7,224789.210893586,4581.41259818416,5616.49398340849,-0.00460467555853619
"Lambeth",1948,"Feb",29,1521,166,18,224896.536990024,4563.46102612414,5583.10038689998,-0.00453381530201626
"Lambeth",1948,"Mar",7,1528,128,15,225003.185704549,4545.67787501107,5545.80434229437,-0.00444494358669463
"Lambeth",1948,"Mar",14,1535,198,21,225109.082246917,4528.08519827841,5504.60584959165,-0.00433798868338023
"Lambeth",1948,"Mar",21,1542,102,10,225214.151826883,4510.70504935966,5459.50490879183,-0.0042128785057943
"Lambeth",1948,"Mar",28,1549,232,12,225318.319654202,4493.55948168828,5410.5015198949,-0.00406954054873947
"Lambeth",1948,"Apr",4,1556,99,15,225421.510938632,4476.67054869777,5357.59568290087,-0.00390790182593944
"Lambeth",1948,"Apr",11,1563,122,19,225523.650889927,4460.06030382158,5300.78739780974,-0.0037278888075402
"Lambeth",1948,"Apr",18,1570,83,11,225624.664717843,4443.7508004934,5240.07666462225,-0.00352942735726478
"Lambeth",1948,"Apr",25,1577,89,25,225724.477632137,4427.76409214632,5175.46348333695,-0.00331244266919586
"Lambeth",1948,"May",2,1584,53,22,225823.014842564,4412.122232214,5106.94785395455,-0.00307685920420892
"Lambeth",1948,"May",9,1591,42,10,225920.201558881,4396.84727412993,5034.52977647505,-0.00282260062599545
"Lambeth",1948,"May",16,1598,53,18,226015.962990842,4381.96127132759,4958.20925089844,-0.00254958973669569
"Lambeth",1948,"May",23,1605,61,16,226110.224348204,4367.48627724046,4877.98627722473,-0.00225774841211122
"Lambeth",1948,"May",30,1612,20,13,226202.910840723,4353.44434530201,4793.86085545391,-0.0019469975364818
"Lambeth",1948,"Jun",6,1619,35,8,226293.947678154,4339.85752894572,4705.83298558599,-0.00161725693680849
"Lambeth",1948,"Jun",13,1626,9,12,226383.260070253,4326.74788160522,4613.90266762208,-0.00126844531670647
"Lambeth",1948,"Jun",20,1633,25,10,226470.773226776,4314.13745671369,4518.06990156,-0.000900480189742208
"Lambeth",1948,"Jun",27,1640,12,16,226556.412357480,4302.04830770474,4418.33468740081,-0.000513277812294169
"Lambeth",1948,"Jul",4,1647,14,8,226640.104968997,4290.50180685919,4315.4427446715,-0.000110046444850149
"Lambeth",1948,"Jul",11,1654,13,16,226721.836104254,4279.50226372657,4214.20391317437,0.000288010858037427
"Lambeth",1948,"Jul",18,1661,11,18,226801.651086405,4269.03611139637,4115.47848114288,0.000677056932865927
"Lambeth",1948,"Jul",25,1668,10,17,226879.598084637,4259.08893894888,4019.26644857706,0.00105704740486342
"Lambeth",1948,"Aug",1,1675,11,12,226955.72526814,4249.6463354644,3925.56781547689,0.00142793718732860
"Lambeth",1948,"Aug",8,1682,11,16,227030.080806103,4240.69389002321,3834.38258184237,0.00178968049845275
"Lambeth",1948,"Aug",15,1689,8,23,227102.712867714,4232.2171917057,3745.71074767454,0.00214223087821303
"Lambeth",1948,"Aug",22,1696,3,20,227173.669622163,4224.20182959198,3659.5523129713,0.00248554120536859
"Lambeth",1948,"Aug",29,1703,4,11,227242.999238639,4216.63339276243,3575.90727773371,0.00281956371450572
"Lambeth",1948,"Sep",5,1710,3,19,227310.749886330,4209.49747029734,3494.77564196178,0.00314425001322187
"Lambeth",1948,"Sep",12,1717,1,6,227376.969734426,4202.77965127702,3416.15740565549,0.00345955109939364
"Lambeth",1948,"Sep",19,1724,2,4,227441.706952115,4196.46552478175,3340.05256881486,0.00376541737856018
"Lambeth",1948,"Sep",26,1731,3,8,227505.009708587,4190.54067989183,3266.46113143989,0.00406179868142506
"Lambeth",1948,"Oct",3,1738,1,4,227566.926173030,4184.99070568754,3195.38309353057,0.00434864428148284
"Lambeth",1948,"Oct",10,1745,1,7,227627.504514633,4179.80119124918,3126.8184550869,0.0046259029127765
"Lambeth",1948,"Oct",17,1752,4,4,227686.792902584,4174.95772565711,3060.76721610965,0.00489352278778929
"Lambeth",1948,"Oct",24,1759,2,6,227744.839506075,4170.44589799149,2997.22937659726,0.00515145161549505
"Lambeth",1948,"Oct",31,1766,5,1,227801.692494292,4166.25129733268,2936.20493655052,0.00539963661952591
"Lambeth",1948,"Nov",7,1773,1,9,227857.400036425,4162.35951276097,2877.69389596943,0.00563802455652602
"Lambeth",1948,"Nov",14,1780,0,4,227912.010301663,4158.75613335666,2821.696254854,0.00586656173464896
